customer_id,age,gender,income,region,education,marital_status,tenure_months,total_spend,num_orders,avg_order_value,recency_days,satisfaction_score,website_visits_per_month,discount_sensitivity,preferred_channel,pct_electronics,pct_clothing,pct_home_garden,pct_sports,pct_books,gender_encoded,channel_encoded,education_encoded,marital_encoded,segment,pca1,pca2,R,F,M,clv_proxy,engagement_score,price_sensitivity,category_diversity,segment_name
CUST-11827,24,Female,53053,East,Bachelor,Divorced,22,2011,38,52,1,8.5,99,14.7,Online,8.9,21.2,31.2,10.8,27.9,0,2,0,0,1,1.3061767521006302,0.4171315113254385,5,2,4,1096.909090909091,2.6052631578947367,28.26923076923077,4,Loyal Customers
CUST-11828,54,Male,49847,North,High School,Divorced,25,1618,42,38,27,5.6,110,32.3,In-Store,41.1,26.3,10.4,22.2,0.0,1,0,1,0,0,-0.058619453080343636,-1.5448594712845223,2,3,3,776.64,2.619047619047619,85.0,4,At Risk
CUST-11829,36,Female,47054,Central,Bachelor,Single,23,742,37,20,22,7.3,94,30.9,In-Store,19.0,44.0,18.7,18.3,0.0,0,0,0,2,3,-1.5524454085228165,-0.012598896077857665,3,2,1,387.1304347826087,2.5405405405405403,154.5,4,Bargain Hunters
CUST-11830,38,Female,80466,Central,High School,Married,21,1707,37,46,6,8.0,95,10.5,Online,5.3,39.1,21.4,21.8,12.4,0,2,1,1,1,1.2276966813114165,0.38077961419373163,4,2,3,975.4285714285716,2.5675675675675675,22.82608695652174,4,Loyal Customers
CUST-11831,46,Male,71233,South,PhD,Divorced,26,1111,40,27,2,6.7,105,49.6,Mobile App,46.7,29.9,17.8,5.6,0.0,1,1,3,0,3,-0.8047712499443045,-0.13659766698687276,5,3,2,512.7692307692308,2.625,183.7037037037037,3,Bargain Hunters
CUST-11832,40,Male,56893,Central,Master,Married,20,1410,33,42,62,6.8,88,7.7,In-Store,26.6,62.7,2.5,8.1,0.0,1,0,2,1,0,0.35004659851921166,-2.8402578071644733,1,1,2,846.0,2.6666666666666665,18.333333333333336,2,At Risk
CUST-11833,49,Male,61394,Central,Bachelor,Married,31,1508,53,28,2,7.7,138,4.9,In-Store,4.8,46.5,24.3,24.4,0.0,1,0,0,1,1,0.37516913729305756,1.2878407533553597,5,5,3,583.741935483871,2.6037735849056602,17.5,3,Loyal Customers
CUST-11834,41,Male,46528,North,Master,Married,25,1892,40,47,1,6.8,104,20.8,Mobile App,16.1,36.4,19.1,28.4,0.0,1,1,2,1,1,0.701906536289577,0.08609543376798784,5,3,4,908.1600000000001,2.6,44.255319148936174,4,Loyal Customers
CUST-11835,30,Female,119103,East,High School,Married,32,3118,53,58,25,6.6,134,27.1,Online,18.5,22.0,25.9,5.4,28.1,0,2,1,1,2,1.8882781896133431,1.1343994087430098,2,5,5,1169.25,2.5283018867924527,46.724137931034484,4,VIP Big Spenders
CUST-11836,42,Female,23397,Central,Bachelor,Married,22,1204,38,31,6,8.8,100,22.5,Online,29.1,33.5,14.3,17.5,5.6,0,2,0,1,0,-0.2862461554953734,-0.16534993288979927,4,2,2,656.7272727272727,2.6315789473684212,72.58064516129032,4,At Risk
CUST-11837,24,Male,52566,South,Bachelor,Married,25,1884,41,45,30,6.4,103,27.7,Mobile App,42.2,41.4,7.1,8.9,0.4,1,1,0,1,1,0.19399096717688083,-0.05776958919169712,2,3,4,904.3199999999999,2.5121951219512195,61.55555555555555,2,Loyal Customers
CUST-11838,39,Male,50640,East,High School,Single,25,1008,43,23,18,7.1,111,13.0,Online,17.9,44.4,18.2,19.4,0.0,1,2,1,2,1,-1.0055264168215625,0.17192487244220794,3,4,1,483.84000000000003,2.5813953488372094,56.52173913043478,4,Loyal Customers
CUST-11839,37,Female,73617,South,Master,Single,18,2186,29,75,4,6.6,75,56.5,Online,10.0,23.4,0.6,25.9,40.1,0,2,2,2,2,1.6133280373316445,-0.7215607430292984,5,1,4,1457.3333333333333,2.586206896551724,75.33333333333333,3,VIP Big Spenders
CUST-11840,35,Female,32146,Central,High School,Single,20,448,33,20,1,7.8,83,60.0,In-Store,32.4,24.2,36.9,6.5,0.0,0,0,1,2,3,-2.520063962720752,0.6806474315554975,5,1,1,268.79999999999995,2.515151515151515,300.0,3,Bargain Hunters
CUST-11841,36,Male,20499,East,Master,Single,25,711,44,20,1,5.5,113,15.6,Mobile App,34.7,12.3,41.4,11.2,0.5,1,1,2,2,3,-2.038913527010657,-1.2989648192243704e-05,5,4,1,341.28000000000003,2.5681818181818183,78.0,4,Bargain Hunters
CUST-11842,18,Male,53019,Central,Bachelor,Married,24,1500,36,41,24,6.9,92,42.6,Mobile App,17.1,4.2,44.6,17.3,16.9,1,1,0,1,0,-0.3254516919719819,-0.31172011014344625,3,2,3,750.0,2.5555555555555554,103.90243902439025,4,At Risk
CUST-11843,31,Female,56422,North,High School,Single,19,1327,33,40,40,6.5,83,8.7,Mobile App,7.9,55.7,18.9,17.5,0.0,0,1,1,2,0,-0.03445042588495811,-0.973693499506492,2,1,2,838.1052631578947,2.515151515151515,21.749999999999996,3,At Risk
CUST-11844,39,Male,103238,East,Master,Single,34,3466,56,61,31,7.2,144,61.6,Mobile App,30.5,30.2,23.2,7.2,8.9,1,1,2,2,2,1.7023596716691505,0.8538627238895287,2,5,5,1223.2941176470588,2.5714285714285716,100.98360655737706,3,VIP Big Spenders
CUST-11845,39,Male,25973,South,Bachelor,Married,28,930,46,20,25,8.3,117,30.7,Online,47.6,39.6,9.1,3.8,0.0,1,2,0,1,3,-1.8543729195555712,0.7674396461410115,2,4,1,398.57142857142856,2.5434782608695654,153.5,2,Bargain Hunters
CUST-11846,25,Female,87321,North,Bachelor,Married,22,2521,35,72,4,7.6,88,12.4,Online,19.5,70.5,8.4,1.5,0.0,0,2,0,1,2,2.200879902534898,1.0259972222856868,5,2,5,1375.090909090909,2.5142857142857142,17.22222222222222,2,VIP Big Spenders
CUST-11847,53,Female,160124,West,Bachelor,Married,20,3865,35,110,55,5.7,91,42.0,Mobile App,38.4,52.3,6.5,2.9,0.0,0,1,0,1,2,4.274982459620696,-1.8167490765327967,1,2,5,2319.0,2.6,38.18181818181819,2,VIP Big Spenders
CUST-11848,27,Female,40583,South,High School,Divorced,19,1282,34,37,27,6.5,88,52.3,Mobile App,36.4,28.4,16.8,18.4,0.0,0,1,1,0,0,-0.833167674965386,-1.679959925660149,2,1,2,809.6842105263158,2.588235294117647,141.35135135135135,4,At Risk
CUST-11849,49,Female,25707,Central,PhD,Single,24,1066,40,26,33,6.4,100,15.5,In-Store,20.9,30.1,31.9,17.1,0.0,0,0,3,2,1,-1.0040180882850889,-0.0024350254075383433,2,3,2,533.0,2.5,59.61538461538461,4,Loyal Customers
CUST-11850,43,Female,39995,South,Bachelor,Single,21,1533,37,41,5,8.5,95,19.5,Mobile App,41.3,30.8,17.8,10.1,0.0,0,1,0,2,1,0.5613368226650328,0.48293927754762594,4,2,3,876.0,2.5675675675675675,47.5609756097561,4,Loyal Customers
CUST-11851,30,Male,49365,West,High School,Single,20,2300,38,60,6,7.1,96,55.1,In-Store,19.5,27.2,34.5,1.1,17.8,1,0,1,2,1,0.9304084010806019,0.2998759162204653,4,2,4,1380.0,2.526315789473684,91.83333333333333,4,Loyal Customers
CUST-11852,59,Male,64983,South,Master,Divorced,23,2956,38,77,68,6.6,100,51.3,In-Store,33.7,47.8,6.7,11.8,0.0,1,0,2,0,2,2.187426045984863,-1.9000773091591154,1,2,5,1542.2608695652175,2.6315789473684212,66.62337662337661,3,VIP Big Spenders
CUST-11853,23,Male,36472,North,Bachelor,Married,23,830,38,21,18,7.5,97,86.3,Online,34.6,22.4,15.4,5.9,21.7,1,2,0,1,3,-3.0897340559957827,0.11782394322714355,3,2,1,433.0434782608696,2.5526315789473686,410.9523809523809,4,Bargain Hunters
CUST-11854,49,Male,106681,South,High School,Single,25,2754,43,64,21,9.8,111,38.7,Mobile App,42.9,39.3,6.2,11.6,0.0,1,1,1,2,2,2.803692329204138,1.8424162760580456,3,4,5,1321.92,2.5813953488372094,60.46875000000001,3,VIP Big Spenders
CUST-11855,50,Female,28077,East,Bachelor,Single,26,1336,50,26,1,5.5,127,62.3,Online,18.4,23.7,31.1,11.6,15.2,0,2,0,2,3,-2.0293888485806364,0.9891339246945756,5,5,2,616.6153846153846,2.54,239.6153846153846,5,Bargain Hunters
CUST-11856,29,Female,20545,West,Bachelor,Married,25,1166,43,27,13,6.6,108,30.6,Online,26.2,32.2,24.9,16.8,0.0,0,2,0,1,3,-1.5815008577015017,0.949271886112882,4,4,2,559.6800000000001,2.511627906976744,113.33333333333333,4,Bargain Hunters
CUST-11857,54,Non-binary,85251,South,High School,Single,17,3442,35,98,61,6.3,90,57.5,Mobile App,19.8,22.1,4.8,53.4,0.0,2,1,1,2,2,3.3339419442263245,-1.5019239848501449,1,2,5,2429.6470588235293,2.5714285714285716,58.673469387755105,3,VIP Big Spenders
CUST-11858,34,Female,15720,West,Bachelor,Married,25,1467,41,35,67,6.2,106,82.9,Online,28.1,33.7,26.5,11.8,0.0,0,2,0,1,3,-1.6144613357137503,-1.1683092706394562,1,3,3,704.16,2.5853658536585367,236.8571428571429,4,Bargain Hunters
CUST-11859,41,Male,44264,North,Master,Divorced,29,1366,46,29,37,6.9,117,56.2,Mobile App,29.3,35.9,27.7,7.1,0.0,1,1,2,0,3,-1.4581909768958685,0.3106069489967942,2,4,2,565.2413793103449,2.5434782608695654,193.79310344827587,3,Bargain Hunters
CUST-11860,41,Male,233010,East,High School,Married,28,5476,51,107,17,9.5,128,18.3,In-Store,39.0,30.9,13.5,16.6,0.0,1,0,1,1,2,5.683807054277554,3.273537412392453,3,5,5,2346.857142857143,2.5098039215686274,17.102803738317757,4,VIP Big Spenders
CUST-11861,36,Female,48726,Central,Bachelor,Divorced,18,1627,39,41,78,7.6,103,41.2,Mobile App,31.1,34.0,7.5,27.4,0.0,0,1,0,0,0,0.3480455649285136,-1.2138803447936621,1,3,3,1084.6666666666665,2.641025641025641,100.48780487804878,3,At Risk
CUST-11862,47,Female,27990,South,Bachelor,Married,21,961,36,26,60,6.1,97,68.6,Mobile App,16.3,48.4,8.0,11.2,16.2,0,1,0,1,0,-2.0980063888691305,-2.8823738341451026,1,2,1,549.1428571428571,2.6944444444444446,263.84615384615387,4,At Risk
CUST-11863,47,Female,47633,North,Bachelor,Married,27,2164,44,49,53,8.0,116,50.9,Mobile App,35.7,10.2,38.2,15.9,0.0,0,1,0,1,1,0.6726156898143618,-0.37845855151383256,1,4,4,961.7777777777778,2.6363636363636362,103.87755102040816,4,Loyal Customers
CUST-11864,18,Female,47791,West,PhD,Divorced,23,200,40,20,63,7.0,102,62.4,In-Store,3.5,35.6,44.3,16.6,0.0,0,0,3,0,3,-3.092875248390099,-0.263557954766212,1,3,1,104.34782608695652,2.55,312.0,3,Bargain Hunters
CUST-11865,53,Female,53120,West,Bachelor,Married,17,2360,29,81,15,8.3,74,20.3,Mobile App,31.8,35.3,6.6,26.3,0.0,0,1,0,1,2,2.623309460101133,-0.16481457489043289,3,1,5,1665.8823529411764,2.5517241379310347,25.061728395061728,3,VIP Big Spenders
CUST-11866,18,Female,68263,North,High School,Married,23,1841,39,47,20,8.4,102,15.7,Online,8.7,38.1,41.9,11.3,0.0,0,2,1,1,1,1.1188208427364696,0.15731274020823657,3,3,4,960.5217391304348,2.6153846153846154,33.40425531914894,3,Loyal Customers
CUST-11867,50,Male,29156,South,Bachelor,Married,27,429,45,20,15,5.7,116,56.0,Mobile App,12.7,11.9,12.0,63.4,0.0,1,1,0,1,3,-2.9463241577275703,-0.3051559511711911,3,4,1,190.66666666666669,2.577777777777778,280.0,4,Bargain Hunters
CUST-11868,51,Female,113979,Central,High School,Divorced,25,2523,40,63,37,6.6,102,56.7,In-Store,43.4,14.3,23.6,11.5,7.1,0,0,1,0,2,2.1106967639045946,0.07838080159696018,2,3,5,1211.04,2.55,90.0,4,VIP Big Spenders
CUST-11869,24,Female,55412,South,Master,Single,29,435,49,20,25,7.1,126,7.8,Online,9.2,48.9,31.0,10.9,0.0,0,2,2,2,3,-1.523420571545439,0.42862064491124385,2,5,1,180.0,2.5714285714285716,39.0,3,Bargain Hunters
CUST-11870,33,Male,70502,East,High School,Single,36,2753,56,49,1,7.4,140,51.4,Mobile App,10.1,46.7,40.3,3.0,0.0,1,1,1,2,1,0.7629080558573204,2.494126278871069,5,5,5,917.6666666666667,2.5,104.89795918367346,3,Loyal Customers
CUST-11871,24,Female,35807,South,Bachelor,Married,22,580,39,20,3,7.6,102,29.4,Online,19.4,37.5,2.4,8.0,32.7,0,2,0,1,3,-1.8250005783468812,0.16922663449922196,5,3,1,316.3636363636364,2.6153846153846154,147.0,3,Bargain Hunters
CUST-11872,35,Male,93264,East,Bachelor,Divorced,20,2845,37,76,3,6.7,93,70.3,Online,29.5,35.4,21.0,14.1,0.0,1,2,0,0,2,2.2764036630079607,0.7380487138289876,5,2,5,1707.0,2.5135135135135136,92.5,4,VIP Big Spenders
CUST-11873,34,Female,43108,West,Bachelor,Divorced,27,1845,43,42,31,7.4,111,23.2,In-Store,8.2,36.4,28.1,23.4,3.8,0,0,0,0,1,0.3365706859856874,0.11546000975492934,2,4,4,820.0,2.5813953488372094,55.23809523809524,3,Loyal Customers
CUST-11874,47,Male,56318,East,Bachelor,Single,18,1771,32,55,1,7.1,82,40.5,Online,17.6,33.1,25.7,23.6,0.0,1,2,0,2,0,0.8951185559800543,-0.25259785451732686,5,1,3,1180.6666666666665,2.5625,73.63636363636363,4,At Risk
CUST-11875,53,Female,30743,Central,High School,Single,25,1077,41,26,21,7.1,103,16.3,Online,25.6,26.2,30.9,17.3,0.0,0,2,1,2,1,-0.7559679498475838,0.5147700509195721,3,3,2,516.96,2.5121951219512195,62.69230769230769,4,Loyal Customers
CUST-11876,54,Male,29778,North,PhD,Divorced,29,1661,49,33,53,8.3,124,36.2,In-Store,4.6,32.1,2.6,29.5,31.3,1,0,3,0,1,-0.42565347597825565,1.1897999693772874,1,5,3,687.3103448275862,2.5306122448979593,109.69696969696972,3,Loyal Customers
CUST-11877,31,Female,69154,East,Bachelor,Single,28,1955,47,41,86,6.5,120,41.3,Mobile App,18.8,41.3,23.2,16.7,0.0,0,1,0,2,1,0.2562840812261901,-0.0724835882505528,1,4,4,837.8571428571429,2.5531914893617023,100.73170731707317,4,Loyal Customers
CUST-11878,35,Male,39269,South,PhD,Single,27,1778,43,41,14,7.7,109,31.2,Mobile App,40.3,20.2,24.9,9.7,4.8,1,1,3,2,1,-0.21409256143345937,0.9777420206722934,3,4,3,790.2222222222222,2.5348837209302326,76.09756097560975,3,Loyal Customers
CUST-11879,18,Male,31987,East,Bachelor,Single,22,323,39,20,21,6.6,98,32.1,Online,54.9,20.8,14.1,10.2,0.0,1,2,0,2,3,-2.524546273359882,0.34321731144884426,3,3,1,176.1818181818182,2.5128205128205128,160.5,4,Bargain Hunters
CUST-11880,28,Female,35539,West,Master,Single,28,1641,46,35,51,5.2,117,38.8,Mobile App,6.1,23.6,37.1,33.2,0.0,0,1,2,2,3,-1.114408806597713,-0.8661262175254074,1,4,3,703.2857142857142,2.5434782608695654,110.85714285714286,3,Bargain Hunters
CUST-11881,49,Female,69527,East,High School,Married,22,2799,44,63,79,6.8,111,63.4,Online,22.9,26.5,17.9,12.2,20.5,0,2,1,1,2,1.67550119971498,0.4031468848980216,1,4,5,1526.7272727272727,2.522727272727273,100.63492063492063,5,VIP Big Spenders
CUST-11882,57,Male,35792,Central,Master,Married,30,1442,50,28,12,7.6,127,55.7,Online,28.1,50.5,14.6,6.7,0.0,1,2,2,1,1,-0.9718034331074461,1.710594950633798,4,5,3,576.8000000000001,2.54,198.92857142857144,3,Loyal Customers
CUST-11883,23,Male,46220,East,Bachelor,Married,39,791,68,20,12,7.6,175,27.1,In-Store,32.8,22.1,34.0,11.1,0.0,1,0,0,1,3,-1.9490149841328117,1.2967230136463461,4,5,1,243.38461538461536,2.573529411764706,135.5,4,Bargain Hunters
CUST-11884,30,Female,49390,Central,Bachelor,Divorced,24,1196,40,29,15,6.7,103,21.7,Online,12.2,41.8,38.2,7.8,0.0,0,2,0,0,0,-0.7462519574166334,-0.36269046411817046,3,3,2,598.0,2.575,74.82758620689654,3,At Risk
CUST-11885,37,Female,18794,South,Master,Single,18,610,36,20,7,6.5,92,39.6,Mobile App,26.1,44.8,8.6,20.5,0.0,0,1,2,2,3,-2.2852807401416384,-0.45237435340427223,4,2,1,406.66666666666663,2.5555555555555554,198.0,3,Bargain Hunters
CUST-11886,41,Female,23492,West,Bachelor,Single,24,994,40,24,57,8.1,103,15.1,Mobile App,36.2,57.6,4.2,1.9,0.0,0,1,0,2,0,-1.1919347437769063,-0.48422582145052123,1,3,1,497.0,2.575,62.916666666666664,2,At Risk
CUST-11887,28,Male,57996,North,Bachelor,Divorced,27,1210,46,26,9,8.9,117,19.4,Mobile App,20.4,46.8,16.0,3.3,13.5,1,1,0,0,1,-0.4070328937864547,1.870300399055041,4,4,2,537.7777777777778,2.5434782608695654,74.6153846153846,4,Loyal Customers
CUST-11888,43,Female,33910,South,High School,Married,37,1551,60,25,15,5.8,155,55.6,Mobile App,45.5,34.1,10.7,9.6,0.0,0,1,1,1,3,-1.6617931963654415,0.09819243922286318,3,5,3,503.02702702702703,2.5833333333333335,222.40000000000003,3,Bargain Hunters
CUST-11889,32,Male,83146,South,High School,Single,20,2461,35,70,8,7.5,92,56.3,Online,30.7,24.8,36.0,8.6,0.0,1,2,1,2,2,2.1742661578341953,-0.4855578691088968,4,2,5,1476.6,2.6285714285714286,80.42857142857143,3,VIP Big Spenders
CUST-11890,37,Male,79491,North,Bachelor,Single,28,1965,46,42,1,7.8,115,79.6,Mobile App,20.6,31.0,24.8,23.5,0.0,1,1,0,2,1,0.23726440283914685,2.3913052429350143,5,4,4,842.1428571428571,2.5,189.52380952380952,4,Loyal Customers
CUST-11891,44,Female,70233,East,High School,Single,23,1087,37,29,25,7.3,93,59.3,In-Store,10.3,32.3,15.8,10.7,30.9,0,0,1,2,3,-0.840705126998889,0.2670052411090218,2,2,2,567.1304347826087,2.5135135135135136,204.48275862068965,5,Bargain Hunters
CUST-11892,38,Female,121769,East,Bachelor,Married,19,3226,36,89,22,8.1,93,5.5,Mobile App,2.6,43.8,33.7,19.9,0.0,0,1,0,1,2,3.862428974517618,0.01580190745103525,3,2,5,2037.4736842105262,2.5833333333333335,6.179775280898876,3,VIP Big Spenders
CUST-11893,32,Female,47025,East,High School,Single,24,682,48,20,9,7.4,124,80.8,Mobile App,11.1,12.5,27.5,2.2,46.7,0,1,1,2,3,-3.1373800592712167,1.3130680576449474,4,5,1,341.0,2.5833333333333335,404.0,4,Bargain Hunters
CUST-11894,36,Male,67808,West,High School,Married,21,2020,40,50,1,6.2,103,18.8,In-Store,15.5,46.3,19.6,18.6,0.0,1,0,1,1,1,1.1137706901607278,0.10343981155418673,5,3,4,1154.2857142857142,2.575,37.6,4,Loyal Customers
CUST-11895,36,Male,36599,South,Bachelor,Single,17,1307,30,43,80,6.4,75,77.9,Online,12.1,23.3,18.1,6.3,40.1,1,2,0,2,0,-1.019896832859861,-1.0399858634431385,1,1,2,922.5882352941176,2.5,181.16279069767444,4,At Risk
CUST-11896,33,Male,167072,Central,Bachelor,Married,19,3671,33,111,9,7.9,87,30.6,In-Store,17.9,39.3,20.6,9.3,12.9,1,0,0,1,2,4.8307508105247825,-0.5760160087614014,4,1,5,2318.5263157894738,2.6363636363636362,27.56756756756757,4,VIP Big Spenders
CUST-11897,34,Non-binary,132166,North,PhD,Married,16,3475,24,144,19,6.4,64,42.2,In-Store,9.8,36.5,31.6,22.2,0.0,2,0,3,1,2,4.394327527477221,-2.2138301817061876,3,1,5,2606.25,2.6666666666666665,29.305555555555557,3,VIP Big Spenders
CUST-11898,57,Male,49312,South,Bachelor,Married,25,2023,40,50,1,6.5,104,59.4,Mobile App,33.9,22.1,25.0,12.4,6.6,1,1,0,1,1,0.5643896241722768,0.007452951373104599,5,3,4,971.04,2.6,118.8,4,Loyal Customers
CUST-11899,44,Male,59473,East,PhD,Single,25,2043,41,49,5,6.4,108,61.4,In-Store,11.5,29.5,7.9,30.3,20.7,1,0,3,2,0,0.546343350315632,-0.6481895113995577,4,3,4,980.64,2.6341463414634148,125.30612244897958,4,At Risk
CUST-11900,34,Male,96727,North,Master,Single,26,2855,44,64,14,6.0,114,15.3,Online,16.2,35.5,10.9,15.3,22.1,1,2,2,2,2,2.018040805795036,-0.0822088971722457,3,4,5,1317.6923076923076,2.590909090909091,23.90625,5,VIP Big Spenders
CUST-11901,46,Female,45543,Central,PhD,Married,24,1394,42,33,22,7.3,109,59.9,In-Store,52.4,25.6,10.8,11.3,0.0,0,0,3,1,3,-0.8823892489671323,-0.17207846244643296,3,3,2,697.0,2.5952380952380953,181.51515151515153,4,Bargain Hunters
CUST-11902,33,Male,35301,South,Master,Married,29,987,52,20,56,5.8,133,11.3,Mobile App,22.8,32.5,26.7,18.0,0.0,1,1,2,1,3,-1.7810813097746523,-0.4018799219347846,1,5,1,408.41379310344826,2.5576923076923075,56.50000000000001,4,Bargain Hunters
CUST-11903,52,Female,75886,South,Master,Married,32,2836,54,52,7,7.7,140,44.0,In-Store,17.6,42.9,33.4,6.1,0.0,0,0,2,1,1,1.5232452994041792,1.3184490237332973,4,5,5,1063.5,2.5925925925925926,84.61538461538461,3,Loyal Customers
CUST-11904,42,Male,50981,West,Bachelor,Married,34,1970,55,35,59,6.2,139,16.3,Mobile App,3.7,10.7,24.4,6.0,55.3,1,1,0,1,1,0.0381557611771971,0.3195665613189523,1,5,4,695.2941176470588,2.5272727272727273,46.57142857142858,3,Loyal Customers
CUST-11905,36,Female,53717,South,High School,Single,21,1379,37,37,16,8.4,94,32.0,Mobile App,35.6,43.7,12.9,7.8,0.0,0,1,1,2,1,-0.09442937893798586,0.4259761780251543,3,2,2,788.0,2.5405405405405403,86.48648648648648,3,Loyal Customers
CUST-11906,43,Male,32301,South,High School,Married,24,289,41,20,16,6.6,105,10.2,Online,12.4,42.2,17.8,27.6,0.0,1,2,1,1,3,-1.6108875422430096,-0.27190505470546467,3,3,1,144.5,2.5609756097560976,51.0,4,Bargain Hunters
CUST-11907,19,Female,20767,Central,PhD,Single,24,896,42,21,14,6.9,108,29.1,Online,40.0,44.9,13.1,1.9,0.0,0,2,3,2,3,-2.1271878689065344,-0.3536880500415736,3,3,1,448.0,2.5714285714285716,138.57142857142856,3,Bargain Hunters
CUST-11908,24,Female,55164,Central,PhD,Single,25,1706,46,37,63,6.5,115,25.4,Mobile App,4.3,68.1,17.0,3.6,7.0,0,1,3,2,1,-0.375817978497068,0.21531280937757052,1,4,3,818.8799999999999,2.5,68.64864864864865,2,Loyal Customers
CUST-11909,23,Male,77070,North,Master,Married,22,1280,41,31,6,6.7,105,26.3,Mobile App,17.2,46.8,25.8,10.2,0.0,1,1,2,1,1,-0.35655540097789923,0.2457851920779511,4,3,2,698.1818181818181,2.5609756097560976,84.83870967741936,4,Loyal Customers
CUST-11910,39,Non-binary,43787,East,Master,Divorced,35,1036,60,20,56,5.5,152,38.3,Online,39.6,37.9,18.3,4.1,0.0,2,2,2,0,3,-2.101431610967051,-0.08458942652090333,1,5,2,355.20000000000005,2.533333333333333,191.49999999999997,3,Bargain Hunters
CUST-11911,58,Male,100530,Central,PhD,Married,16,2676,27,99,1,7.9,72,48.1,Online,34.7,36.2,4.8,24.3,0.0,1,2,3,1,2,3.751890856726809,-0.9095336734558724,5,1,5,2007.0,2.6666666666666665,48.58585858585859,3,VIP Big Spenders
CUST-11912,64,Female,34476,North,Bachelor,Married,20,1875,38,49,91,6.9,96,54.0,In-Store,28.7,15.6,41.0,13.5,1.2,0,0,0,1,0,0.66492510855257,-0.618587784767212,1,2,4,1125.0,2.526315789473684,110.20408163265304,4,At Risk
CUST-11913,45,Female,28930,South,Bachelor,Divorced,14,2495,25,99,17,6.4,63,30.4,Online,25.1,54.8,15.9,4.2,0.0,0,2,0,0,2,2.2944079735205305,-0.9650061476079489,3,1,5,2138.5714285714284,2.52,30.707070707070706,3,VIP Big Spenders
CUST-11914,44,Male,47400,North,Bachelor,Single,27,2166,45,48,201,5.3,117,8.1,In-Store,4.1,46.5,24.7,12.4,12.4,1,0,0,2,0,0.5297963313909841,-1.3799851166709587,1,4,4,962.6666666666667,2.6,16.875,4,At Risk
CUST-11915,18,Male,47037,North,Bachelor,Divorced,23,456,43,20,27,8.0,111,67.1,Mobile App,15.5,44.2,12.5,27.9,0.0,1,1,0,0,3,-2.8945914939823956,0.6195986291406157,2,4,1,237.91304347826087,2.5813953488372094,335.49999999999994,4,Bargain Hunters
CUST-11916,31,Male,72040,North,High School,Married,28,1687,45,37,1,7.9,114,57.2,Mobile App,14.5,52.0,13.6,20.0,0.0,1,1,1,1,1,-0.19560848571927766,1.948683958082692,5,4,3,723.0,2.533333333333333,154.59459459459458,4,Loyal Customers
CUST-11917,28,Male,33273,North,Bachelor,Married,25,1038,38,27,1,7.6,96,25.4,Online,27.4,20.1,14.2,38.3,0.0,1,2,0,1,3,-0.9755284135856136,0.7854532765945895,5,2,2,498.24,2.526315789473684,94.07407407407406,4,Bargain Hunters
CUST-11918,30,Male,97153,Central,Master,Married,22,2644,37,71,3,6.8,101,24.5,Online,45.4,38.4,4.3,9.0,2.9,1,2,2,1,2,2.5569394632524083,-1.6978282699052887,5,2,5,1442.1818181818182,2.72972972972973,34.50704225352113,2,VIP Big Spenders
CUST-11919,35,Male,131066,East,Bachelor,Married,26,2740,43,63,13,7.7,109,6.9,Online,35.1,27.7,14.9,18.6,3.7,1,2,0,1,2,2.7504306941868837,1.746664121404076,4,4,5,1264.6153846153848,2.5348837209302326,10.952380952380953,4,VIP Big Spenders
CUST-11920,32,Male,48070,North,Master,Married,23,1733,39,44,39,6.3,100,37.6,In-Store,4.6,28.7,15.8,9.0,41.8,1,0,2,1,0,-0.18170506265783085,-0.6995131454159162,2,3,3,904.1739130434783,2.5641025641025643,85.45454545454547,3,At Risk
CUST-11921,18,Female,91569,West,Bachelor,Single,21,1844,32,57,1,8.3,83,29.5,Mobile App,8.5,59.0,9.0,23.5,0.0,0,1,0,2,2,1.6005253421070798,0.11838644378292848,5,1,4,1053.7142857142858,2.59375,51.75438596491229,2,VIP Big Spenders
CUST-11922,46,Male,28904,South,High School,Divorced,22,1559,38,41,6,7.2,102,47.6,In-Store,27.7,32.4,12.6,27.2,0.0,1,0,1,0,0,-0.01779354749524294,-1.4261660098009221,4,2,3,850.3636363636363,2.6842105263157894,116.09756097560977,4,At Risk
CUST-11923,25,Male,83919,South,Master,Single,15,2091,22,95,23,8.3,59,77.2,Mobile App,25.7,33.6,14.0,2.0,24.7,1,1,2,2,2,2.2863744800031136,-1.436462562237232,3,1,4,1672.8000000000002,2.6818181818181817,81.26315789473685,4,VIP Big Spenders
CUST-11924,40,Female,82754,South,Master,Single,24,3277,38,86,6,7.6,98,47.8,In-Store,25.5,19.6,53.5,1.4,0.0,0,0,2,2,2,2.5274747128819404,0.0515899607244756,4,2,5,1638.5,2.5789473684210527,55.581395348837205,3,VIP Big Spenders
CUST-11925,62,Male,75487,South,High School,Single,29,2929,46,63,10,6.5,118,52.4,Mobile App,32.1,20.5,27.7,19.6,0.0,1,1,1,2,1,1.670312976903523,0.6463407048136758,4,4,5,1212.0,2.5652173913043477,83.17460317460316,4,Loyal Customers
CUST-11926,26,Male,48640,South,Bachelor,Single,22,2019,37,54,7,7.0,98,34.8,Online,12.8,38.6,29.3,19.3,0.0,1,2,0,2,0,0.8546374264610037,-1.0639164531845327,4,2,4,1101.2727272727273,2.6486486486486487,64.44444444444444,4,At Risk
